loan_id,customer_id,book_id,loan_date,due_date,return_date
9442,1149,12,2022-06-10,2022-06-24,2022-06-23
1237,1991,2,2022-01-09,2022-01-23,2022-02-03
2270,1657,9,2024-05-06,2024-05-20,2024-05-10
1236,2211,1,2021-01-28,2021-02-18,2021-02-19
3702,547,1,2024-11-12,2024-11-26,2024-11-26
5799,1068,1,2024-11-23,2024-12-07,2024-12-02
4212,1431,1,2024-08-17,2024-08-31,
5479,2157,18,2024-07-14,2024-07-28,
8649,982,1,2023-11-19,2023-12-03,2023-12-08
7098,2568,1,2024-04-28,2024-05-12,2024-05-13
3181,1331,1,2024-08-15,2024-08-29,2024-08-20
4636,2633,1,2023-12-08,2023-12-22,2023-12-27
3748,848,1,2024-10-09,2024-10-23,2024-10-24
7583,907,1,2024-08-14,2024-08-28,2024-08-30
1757,1360,1,2024-06-22,2024-07-06,2024-07-20
3556,1750,1,2023-10-05,2023-10-19,2023-10-16
6697,1142,3,2022-07-23,2022-08-06,2022-07-28
7631,1623,2,2023-04-03,2023-04-17,2023-04-10
3661,336,1,2024-04-27,2024-05-11,2024-04-30
3717,2572,1,2022-01-15,2022-01-29,2022-01-23
8059,223,1,2024-04-11,2024-04-25,2024-04-30
9047,726,1,2024-06-24,2024-07-08,2024-07-07
92,2630,1,2020-08-11,2020-08-25,
6608,1967,6,2020-01-08,2020-01-22,
5343,525,12,2024-11-28,2024-12-19,2024-12-26
7613,1011,1,2023-11-26,2023-12-10,2023-12-09
5662,1087,2,2024-07-14,2024-07-28,2024-07-27
5929,1025,2,2024-11-26,2024-12-17,2024-11-30
7618,1940,2,2024-07-19,2024-08-02,
5962,1600,1,2021-10-25,2021-11-08,
4510,1336,1,2021-04-26,2021-05-10,
1715,1336,1,2022-08-15,2022-08-29,2022-08-24
7554,1400,1,2024-12-12,2024-12-26,
3966,1211,2,2024-08-12,2024-09-02,2024-08-23
7910,2677,2,2024-03-09,2024-03-23,2024-03-14
4249,904,2,2022-02-03,2022-02-17,2022-02-13
3528,1759,4,2024-08-01,2024-08-15,2024-08-06
5023,1105,12,2024-05-04,2024-05-18,2024-05-09
4187,179,1,2024-05-19,2024-06-02,2024-05-28
8479,1977,1,2023-08-16,2023-08-30,2023-08-18
3390,1738,2,2022-12-08,2022-12-22,2022-12-29
8719,305,55,2022-04-18,2022-05-02,
9188,2387,2,2020-09-23,2020-10-07,2020-09-29
6878,1248,3,2024-06-07,2024-06-21,2024-06-08
4143,55,12,2023-03-19,2023-04-02,
7415,1208,10,2024-02-09,2024-02-23,2024-02-13
2180,1693,26,2022-10-28,2022-11-18,2022-11-12
6366,18,61,2022-06-29,2022-07-13,
6311,2558,3,2024-06-20,2024-07-04,2024-06-30
8885,1447,2,2023-08-01,2023-08-15,2023-08-06
5972,1013,2,2021-10-24,2021-11-07,2021-11-04
8858,1997,1,2023-09-26,2023-10-10,2023-10-10
2124,1700,10,2021-09-09,2021-09-23,2021-09-13
6202,382,3,2024-01-20,2024-02-03,2024-02-09
7456,1125,1,2024-03-06,2024-03-20,2024-03-24
5045,2159,1,2022-11-19,2022-12-03,
5871,2483,116,2024-10-23,2024-11-06,2024-11-04
281,1272,1,2024-06-22,2024-07-06,2024-07-05
4737,1146,5,2020-11-05,2020-11-19,
9049,2492,48,2024-06-10,2024-07-01,
5739,1686,1,2021-09-13,2021-09-27,2021-09-22
2914,2152,33,2024-07-14,2024-07-28,2024-08-04
2896,2185,21,2024-03-06,2024-03-20,2024-03-10
7232,1048,4,2024-07-30,2024-08-13,2024-08-05
5677,158,1,2024-07-31,2024-08-14,2024-08-16
2594,1315,1,2022-05-20,2022-06-03,2022-06-02
3431,134,44,2023-01-03,2023-01-17,2023-01-28
833,2496,1,2021-12-27,2022-01-10,2022-01-02
362,2230,2,2024-08-16,2024-08-30,2024-08-21
6606,2012,1,2022-09-20,2022-10-04,2022-10-04
4904,1161,5,2022-05-31,2022-06-21,2022-06-13
1952,1896,1,2023-05-07,2023-05-21,
1355,2210,2,2024-02-29,2024-03-14,
9120,832,43,2023-11-19,2023-12-03,2023-11-23
4432,1099,1,2024-06-24,2024-07-15,2024-06-28
236,1662,24,2024-05-19,2024-06-02,2024-05-21
8881,1203,49,2023-10-08,2023-10-22,2023-10-12
8338,1545,1,2024-07-01,2024-07-15,2024-07-15
6616,1994,4,2024-06-28,2024-07-12,2024-07-14
2349,2072,1,2023-12-11,2023-12-25,2023-12-27
4956,459,1,2022-08-15,2022-08-29,
3114,586,1,2021-03-22,2021-04-12,2021-05-06
4163,731,2,2024-05-17,2024-05-31,2024-05-19
8920,2066,1,2021-09-27,2021-10-11,
4025,2605,1,2022-09-17,2022-10-01,2022-10-01
1579,1013,2,2022-02-03,2022-02-17,2022-02-17
204,2416,27,2024-09-12,2024-09-26,2024-09-25
5316,2021,2,2023-12-12,2023-12-26,2023-12-13
7815,341,1,2023-12-20,2024-01-03,2024-01-02
1481,86,1,2023-09-27,2023-10-11,2023-09-29
5105,738,2,2024-06-11,2024-07-02,
6621,1237,1,2022-08-03,2022-08-17,2022-08-15
1634,24,1,2024-05-02,2024-05-16,2024-05-16
6433,2349,2,2024-10-14,2024-10-28,2024-10-24
9243,2449,9,2023-08-31,2023-09-14,2023-09-07
552,596,1,2023-03-27,2023-04-10,2023-03-31
6192,1491,1,2024-06-09,2024-06-23,2024-06-22
7612,2349,1,2022-10-24,2022-11-07,2022-10-30
7570,2023,27,2022-12-10,2022-12-24,2022-12-28
1609,948,3,2024-01-06,2024-01-20,2024-01-23
5745,925,3,2024-01-23,2024-02-06,2024-02-06
1873,348,1,2022-12-25,2023-01-08,2023-01-07
7006,1148,10,2024-07-17,2024-07-31,2024-07-26
6595,2294,2,2023-03-11,2023-03-25,2023-03-13
6982,1559,15,2024-12-05,2024-12-19,2024-12-15
6146,308,1,2024-05-07,2024-05-21,2024-06-29
8357,2291,74,2024-08-15,2024-08-29,2024-08-19
722,1105,1,2024-08-08,2024-08-22,2024-08-25
7481,459,15,2022-02-26,2022-03-12,2022-03-15
3264,2715,12,2024-02-04,2024-02-18,2024-02-14
2053,1882,2,2023-09-30,2023-10-14,2023-10-02
1009,2278,1,2024-10-31,2024-11-14,2024-11-16
1458,1657,1,2023-01-11,2023-01-25,2023-02-01
3397,2278,12,2024-10-19,2024-11-02,2024-11-09
9395,2782,1,2024-10-06,2024-10-20,2024-10-08
5584,2253,1,2022-05-31,2022-06-14,2022-06-11
3842,845,2,2024-03-18,2024-04-01,2024-04-21
8189,2208,1,2023-05-25,2023-06-08,2023-05-31
9060,105,10,2024-08-27,2024-09-10,
9142,38,67,2024-09-30,2024-10-14,
2612,1711,3,2020-09-12,2020-09-26,2020-09-14
5449,1048,25,2024-12-16,2024-12-30,
2406,299,1,2021-05-17,2021-05-31,2021-05-26
3432,1846,13,2024-11-16,2024-11-30,2024-11-23
5246,2619,114,2023-05-06,2023-05-27,2023-05-30
2811,2176,4,2024-09-18,2024-10-02,2024-09-21
715,1650,4,2024-08-25,2024-09-08,2024-09-05
9364,1198,15,2024-06-26,2024-07-10,2024-07-13
909,1118,100,2023-09-24,2023-10-08,2023-10-06
5182,1585,2,2022-10-01,2022-10-15,2022-10-08
5918,682,30,2024-10-16,2024-10-30,2024-11-05
3698,2148,1,2024-09-26,2024-10-10,2024-10-10
2798,2298,17,2024-11-13,2024-11-27,2024-12-10
1167,860,18,2022-11-13,2022-11-27,2022-11-22
7725,103,1,2020-08-04,2020-08-18,2020-08-10
955,1125,1,2021-10-18,2021-11-01,2021-10-26
5422,2477,1,2023-06-17,2023-07-01,2023-08-09
6342,1284,1,2023-10-15,2023-10-29,2023-10-27
1991,2614,25,2022-05-12,2022-05-26,2022-05-14
6347,1611,6,2024-10-11,2024-10-25,2024-10-24
1723,1510,41,2022-09-04,2022-09-18,2022-09-16
801,1729,25,2022-05-22,2022-06-05,2022-05-30
6409,1301,1,2021-06-15,2021-06-07,2021-06-19
2683,259,1,2020-11-28,2020-12-12,2020-12-04
8202,1891,1,2020-12-24,2021-01-07,2021-01-04
2801,1909,4,2024-07-15,2024-07-29,2024-07-29
2171,2441,36,2020-02-12,2020-02-26,2020-02-27
5061,568,9,2023-08-06,2023-08-20,2023-09-25
9025,1935,11,2024-07-06,2024-07-20,2024-07-14
3430,421,2,2023-02-09,2023-02-23,2023-02-11
6394,2377,1,2024-04-26,2024-05-10,2024-04-30
1321,2600,3,2023-11-07,2023-11-21,2024-01-05
703,542,3,2021-02-15,2021-03-01,2021-03-04
6553,1620,16,2024-05-23,2024-06-06,2024-06-03
6809,2160,1,2024-10-25,2024-11-08,2024-10-26
4297,1715,3,2024-07-26,2024-08-09,2024-08-05
1945,1301,5,2020-02-08,2020-02-22,
1394,2149,53,2021-10-21,2021-11-04,2021-11-06
5111,2675,106,2024-06-09,2024-06-23,2024-06-25
8643,2693,1,2023-10-09,2023-10-23,2023-10-14
7105,49,2,2023-08-09,2023-08-23,2023-08-28
8334,2592,4,2024-08-24,2024-09-07,
5294,1068,2,2023-08-25,2023-09-15,2023-09-16
3742,2326,4,2024-12-02,2024-12-16,2024-12-12
1907,2125,1,2023-07-01,2023-07-15,2023-07-17
2029,2685,158,2024-10-13,2024-10-27,2024-10-29
496,1634,1,2024-11-10,2024-11-24,2024-11-12
7809,2004,1,2023-08-16,2023-08-30,2023-10-09
3595,2562,60,2023-06-08,2023-06-22,2023-07-14
3895,1985,2,2023-10-29,2023-11-12,2023-11-18
9257,943,7,2023-08-15,2023-08-29,2023-08-24
6307,2436,1,2024-06-06,2024-06-20,2024-06-28
3615,1792,1,2022-10-01,2022-10-15,
5950,2743,3,2024-11-08,2024-11-22,2024-11-24
3974,432,2,2024-07-30,2024-08-13,2024-08-11
330,1917,7,2023-01-09,2023-01-23,2023-01-18
5751,2119,1,2022-10-16,2022-10-30,2022-10-17
6421,403,3,2023-10-24,2023-11-07,2023-11-09
8566,1984,1,2024-07-03,2024-07-17,2024-07-12
507,968,3,2023-12-29,2024-01-12,2024-01-02
97,1657,1,2024-06-02,2024-06-16,2024-07-13
4970,1523,1,2024-07-09,2024-07-23,2024-07-26
5981,2014,1,2024-10-10,2024-10-24,2024-11-10
8515,1509,2,2022-01-14,2022-01-28,2022-01-23
6631,485,1,2024-04-12,2024-04-26,2024-04-16
6275,1287,1,2024-12-06,2024-12-20,2024-12-14
1983,81,156,2022-05-11,2022-05-25,2022-05-15
7746,1947,1,2024-08-02,2024-08-16,2024-08-14
9314,335,45,2022-01-28,2022-02-11,2022-02-07
1728,534,14,2023-09-27,2023-10-18,2023-10-11
5646,1214,31,2022-10-20,2022-11-03,2022-10-22
749,305,3,2023-04-23,2023-05-07,2023-05-02
3671,918,55,2024-10-28,2024-11-11,2024-11-08
4572,2572,2,2024-12-09,2024-12-23,2024-12-25
8183,223,17,2022-09-10,2022-09-24,2022-10-28
6297,2735,24,2024-08-19,2024-09-02,
1708,780,1,2024-11-22,2024-12-06,2024-12-03
9474,2353,1,2022-02-06,2022-02-20,2022-02-11
7277,2092,3,2024-05-19,2024-06-02,2024-06-02
6101,101,1,2023-10-18,2023-11-01,2023-10-27
449,1624,6,2023-03-23,2023-04-06,2023-03-28
5986,2561,3,2022-09-26,2022-10-10,2022-10-06
2121,961,6,2021-05-30,2021-06-13,2021-06-10
412,2518,1,2024-03-17,2024-03-31,2024-05-10
6876,2413,1,2024-11-11,2024-11-25,2024-11-15
6790,1112,1,2024-11-11,2024-11-25,2024-11-27
4254,1994,1,2024-12-09,2024-12-23,2024-12-24
6957,1491,7,2024-10-03,2024-10-24,2024-10-19
6756,1819,1,2024-07-18,2024-08-01,2024-07-27
8574,2122,2,2024-10-03,2024-10-17,2024-10-19
400,1783,7,2024-11-09,2024-11-23,2024-11-14
5204,572,2,2022-03-19,2022-04-02,2022-03-27
512,1523,1,2024-07-15,2024-08-05,2024-07-27
1664,1375,1,2022-07-24,2022-08-07,2022-07-26
283,581,35,2021-08-17,2021-08-31,2021-09-05
7928,381,2,2024-12-21,2025-01-11,
4502,2755,1,2022-02-17,2022-03-03,2022-02-24
596,1726,1,2023-10-14,2023-11-04,2023-10-31
9055,528,1,2024-05-03,2024-05-17,
1600,1801,2,2024-02-19,2024-03-04,2024-02-27
5690,1087,1,2024-08-12,2024-08-26,2024-08-26
8683,2639,86,2023-03-14,2023-04-04,2023-05-16
674,614,17,2024-02-28,2024-03-13,2024-03-18
2846,646,1,2020-11-17,2020-12-01,2020-12-03
6032,2192,1,2022-06-12,2022-06-26,2022-07-11
1704,268,5,2024-09-15,2024-09-29,2024-09-27
1165,2456,2,2024-01-14,2024-01-28,2024-01-19
8921,2577,1,2023-01-09,2023-01-23,2023-01-30
5238,133,1,2022-07-07,2022-07-21,2022-07-11
5077,2733,4,2024-06-16,2024-06-30,2024-06-20
5185,2012,18,2022-05-04,2022-05-18,2022-05-14
8187,861,1,2024-07-23,2024-08-06,2024-08-11
4013,1955,1,2022-06-22,2022-07-06,2022-07-02
4627,1329,4,2024-10-31,2024-11-14,
8298,57,2,2022-12-15,2022-12-29,2022-12-29
7667,888,40,2023-11-14,2023-11-28,2023-12-02
6037,1137,1,2024-09-16,2024-09-30,2024-09-17
2672,2747,4,2023-09-02,2023-09-16,2023-09-17
7450,1473,30,2023-07-10,2023-07-24,2023-07-22
1921,1607,29,2023-06-13,2023-06-27,2023-06-23
1690,943,1,2023-12-16,2023-12-30,2024-01-04
9155,368,9,2020-11-12,2020-11-26,2020-11-24
4609,934,1,2021-04-25,2021-05-09,2021-05-12
4378,1448,7,2022-11-29,2022-12-13,2022-12-17
7991,459,5,2020-08-13,2020-08-27,2020-08-19
5916,675,25,2023-06-19,2023-07-10,2023-07-01
3534,105,27,2024-04-21,2024-05-05,2024-04-22
8240,2526,2,2024-10-28,2024-11-11,2024-11-03
1136,2719,1,2024-04-28,2024-05-12,2024-05-08
8618,555,1,2024-06-14,2024-07-05,
3813,1005,1,2024-11-20,2024-12-04,2024-11-29
2353,2250,2,2023-10-20,2023-11-03,2023-11-02
7511,2144,32,2023-12-30,2024-01-13,2024-01-12
6752,2002,1,2022-08-12,2022-09-02,2022-08-25
2550,982,1,2020-01-02,2020-01-16,2020-02-10
448,205,1,2024-06-12,2024-06-26,2024-07-02
9173,954,2,2023-02-24,2023-03-10,2023-02-25
4783,2572,10,2024-01-18,2024-02-01,2024-02-04
9100,1778,23,2024-07-15,2024-08-05,2024-09-13
6670,24,1,2023-10-21,2023-11-11,2023-10-27
1933,49,1,2024-02-13,2024-02-27,2024-03-18
6728,1532,1,2024-04-21,2024-05-05,2024-04-25
98,2528,1,2024-09-06,2024-09-27,2024-09-12
194,2240,1,2024-11-13,2024-11-27,2024-12-04
4659,461,2,2022-12-08,2022-12-22,2022-12-11
6399,930,1,2024-06-18,2024-07-02,2024-06-24
7818,2250,1,2024-01-26,2024-02-16,2024-02-22
1262,1961,16,2024-09-01,2024-09-15,2024-09-12
4448,2009,1,2024-07-23,2024-08-06,2024-07-31
6427,551,1,2021-12-03,2021-12-17,2021-12-17
4149,2030,1,2023-06-20,2023-07-04,2023-07-10
5471,2701,3,2021-07-02,2021-07-16,2021-07-16
5068,2268,6,2024-05-11,2024-05-25,2024-05-16
8957,636,1,2020-01-31,2020-02-14,
3617,1088,2,2021-08-16,2021-08-30,2021-08-24
8475,2263,42,2021-08-11,2021-08-25,2021-08-29
3961,479,5,2020-07-09,2020-07-23,2020-07-28
7244,655,8,2022-05-11,2022-05-25,2022-05-26
51,1047,4,2022-12-15,2023-01-05,2023-01-02
4694,2483,1,2024-08-14,2024-09-04,2024-08-30
4524,2196,22,2023-09-30,2023-10-14,2023-10-11
1654,1461,2,2024-11-06,2024-11-20,2024-11-15
2146,2147,8,2022-02-17,2022-03-03,2022-02-25
3533,1509,2,2020-12-17,2020-12-31,2021-01-07
7530,1501,3,2022-03-04,2022-03-18,2022-03-09
4235,2352,1,2022-12-23,2023-01-06,2022-12-31
7154,2650,12,2021-05-26,2021-06-09,2021-05-31
3375,547,2,2023-02-18,2023-03-04,
9540,1748,4,2022-04-23,2022-05-07,2022-05-02
6057,1631,3,2022-11-18,2022-12-02,2022-12-20
6747,117,1,2024-03-31,2024-04-14,2024-04-03
9215,1595,2,2024-10-04,2024-10-18,2024-10-14
6415,1225,4,2020-11-14,2020-11-28,2020-11-16
2090,1167,1,2024-11-30,2024-12-14,2024-12-17
8328,930,9,2024-10-13,2024-10-27,2024-10-28
1414,1105,2,2024-08-05,2024-08-19,2024-08-23
1154,1685,1,2022-11-18,2022-12-02,2022-12-01
6386,2510,5,2020-11-06,2020-11-20,2020-11-11
1794,572,3,2023-04-19,2023-05-03,2023-06-15
3863,2430,1,2024-08-12,2024-08-26,
7471,2291,43,2024-07-24,2024-08-07,2024-08-10
6413,2109,1,2022-07-10,2022-07-24,2022-07-27
1575,2260,12,2021-07-02,2021-07-16,2021-07-07
663,1912,1,2024-05-01,2024-05-15,
4484,2786,12,2021-04-28,2021-05-12,2021-05-16
6803,456,2,2020-08-27,2020-09-10,2020-09-08
1525,2116,1,2024-10-08,2024-10-29,2024-10-11
6630,2294,7,2022-09-12,2022-09-26,2022-09-18
8854,549,1,2024-11-21,2024-12-05,2024-11-27
304,2688,6,2024-02-24,2024-03-09,2024-03-04
4409,936,108,2024-01-03,2024-01-17,
3958,266,7,2023-11-02,2023-11-16,2023-11-22
7909,2424,1,2022-05-04,2022-05-18,2022-05-22
8470,2109,5,2024-12-25,2025-01-08,
7588,1147,1,2024-09-23,2024-10-07,2024-09-28
4960,871,20,2024-05-04,2024-05-18,2024-05-11
942,1998,1,2024-02-26,2024-03-11,2024-02-29
823,2708,1,2022-09-25,2022-10-09,2022-10-14
8787,525,58,2024-12-13,2024-12-27,
7363,1341,3,2022-04-17,2022-05-08,2022-04-21
5000,1809,2,2021-09-13,2021-09-27,2021-09-30
6967,1889,6,2022-08-08,2022-08-22,2022-08-12
472,807,1,2023-07-29,2023-08-12,2023-08-15
6465,2472,6,2023-12-09,2023-12-23,2023-12-19
7304,1809,1,2020-12-24,2021-01-07,2021-01-09
1777,836,1,2024-05-16,2024-05-30,
3288,1344,10,2023-11-09,2023-11-23,2023-11-26
3496,1202,1,2022-04-24,2022-05-08,
5129,2173,5,2022-12-22,2023-01-05,2022-12-24
1022,1360,4,2024-08-01,2024-08-15,2024-08-02
5056,1834,3,2024-05-11,2024-05-25,2024-05-23
6656,657,1,2023-06-09,2023-06-23,2023-06-20
6456,2373,1,2024-03-09,2024-03-30,2024-03-27
9255,1169,1,2024-09-13,2024-09-27,2024-09-25
6989,527,1,2023-07-13,2023-07-27,2023-07-24
5190,2374,5,2023-09-14,2023-09-28,2023-10-05
1681,1330,127,2024-02-07,2024-02-21,2024-02-11
8598,1879,6,2022-08-17,2022-09-07,2022-09-04
7893,1411,17,2021-11-21,2021-12-05,2021-12-01
821,1514,1,2023-07-01,2023-07-15,2023-07-14
6089,935,3,2024-03-09,2024-03-23,2024-03-19
3515,1899,2,2024-07-17,2024-07-31,2024-07-30
3127,1330,1,2024-03-22,2024-04-05,2024-04-06
5892,1928,2,2022-07-20,2022-08-03,2022-07-27
8416,1845,23,2022-02-11,2022-02-25,2022-02-23
3476,2279,1,2020-12-30,2021-01-13,2021-01-02
8018,632,1,2024-08-18,2024-09-01,2024-08-22
2247,1195,57,2021-01-06,2021-01-20,
3552,1510,2,2023-01-25,2023-02-08,2023-02-11
3571,2119,17,2023-12-08,2023-12-22,2024-01-26
2246,1632,1,2023-07-21,2023-08-04,2023-07-24
6622,1350,5,2024-12-04,2024-12-18,2024-12-13
1746,674,1,2024-11-10,2024-11-24,2024-12-18
5704,2324,1,2021-05-14,2021-05-28,2021-05-16
1282,1799,1,2022-12-07,2022-12-21,2022-12-14
322,2359,1,2022-05-25,2022-06-15,2022-05-29
2735,1,12,2022-10-28,2022-11-11,2022-11-05
1444,124,6,2023-10-30,2023-11-20,2023-11-21
4326,2147,2,2023-12-27,2024-01-10,2024-01-13
5856,1962,1,2023-05-31,2023-06-14,2023-06-14
8567,1828,1,2024-07-08,2024-07-22,
5050,2589,1,2024-09-30,2024-10-14,2024-10-08
3042,2777,12,2024-12-12,2024-12-26,
4682,1606,1,2021-10-05,2021-10-19,2021-10-20
8535,615,1,2024-07-13,2024-07-27,2024-07-20
6167,1861,10,2024-07-25,2024-08-08,2024-08-14
2118,1097,1,2021-06-30,2021-07-14,
2380,1038,2,2024-01-10,2024-01-24,2024-01-16
4528,2018,1,2024-06-25,2024-07-16,2024-07-14
2820,1362,1,2024-08-29,2024-09-19,
3108,2227,2,2023-10-28,2023-11-11,2023-11-02
870,1763,1,2023-04-19,2023-05-03,2023-04-23
3122,898,3,2023-07-03,2023-07-17,2023-07-13
3414,2015,1,2023-08-07,2023-08-21,2023-08-14
5126,1181,1,2024-02-29,2024-03-14,2024-03-19
7899,2322,1,2024-06-12,2024-06-26,2024-06-18
8879,1087,45,2024-11-30,2024-12-14,2024-12-02
9109,802,10,2023-01-08,2023-01-22,2023-01-14
170,881,1,2023-09-17,2023-10-01,2023-09-19
8341,2277,1,2024-05-22,2024-06-05,2024-06-03
3022,2558,1,2021-11-19,2021-12-03,2021-12-09
2556,1703,1,2024-08-06,2024-08-27,2024-08-26
5465,2783,1,2024-07-28,2024-08-11,2024-08-01
8800,1077,4,2024-03-19,2024-04-02,2024-05-10
8478,1244,1,2023-07-16,2023-07-30,2023-07-17
8844,1521,1,2024-05-15,2024-05-29,2024-05-18
5728,934,1,2023-05-25,2023-06-08,2023-06-11
804,1043,92,2023-09-02,2023-09-16,2023-09-08
5053,2541,8,2020-04-05,2020-04-19,2020-04-23
3130,1051,3,2021-12-17,2021-12-31,2022-01-19
103,482,1,2024-02-15,2024-02-29,2024-02-17
2569,459,12,2022-09-25,2022-10-09,2022-11-06
9153,2119,4,2022-08-16,2022-08-30,2022-08-21
856,1729,1,2022-06-13,2022-06-27,2022-06-18
7211,1098,50,2021-09-01,2021-09-15,2021-09-03
9402,309,2,2023-02-21,2023-03-07,
4071,1483,3,2023-10-27,2023-11-10,
8532,2577,3,2023-06-03,2023-06-17,2023-06-10
8824,2378,9,2022-04-06,2022-04-20,2022-04-19
8024,958,98,2021-07-27,2021-08-10,2021-08-07
518,1529,62,2023-09-27,2023-10-11,2023-10-03
6435,58,2,2024-04-04,2024-04-18,2024-04-14
4787,373,1,2024-07-02,2024-07-16,
9606,591,2,2024-09-06,2024-09-20,2024-09-11
8544,2690,7,2024-11-14,2024-11-28,2024-11-16
3632,1722,2,2022-02-19,2022-03-05,2022-02-25
114,2106,2,2021-10-19,2021-11-09,2021-10-28
6281,1244,1,2020-07-18,2020-08-01,
7144,347,10,2024-02-03,2024-02-17,2024-02-16
3396,1423,1,2024-05-15,2024-05-29,
4918,1482,1,2024-08-14,2024-08-28,2024-08-24
4032,1369,6,2024-09-22,2024-10-06,
6529,1962,3,2023-02-05,2023-02-19,2023-02-26
43,452,17,2021-01-05,2021-01-19,2021-01-21
4045,1276,1,2024-12-24,2025-01-14,
8551,2416,5,2024-08-04,2024-08-18,2024-08-24
3845,444,5,2022-11-04,2022-11-18,2022-11-05
3804,2799,1,2020-10-14,2020-10-28,2020-11-03
3024,2520,1,2022-05-30,2022-06-13,2022-05-31
5356,805,1,2020-11-15,2020-11-29,2020-11-24
1738,2209,1,2024-10-24,2024-11-14,2024-11-09
1181,641,1,2023-10-06,2023-10-20,2023-10-16
1014,2029,1,2021-10-27,2021-11-17,2021-11-05
3395,1210,17,2020-12-28,2021-01-11,2021-01-07
6828,2340,3,2022-08-18,2022-09-08,2022-09-02
7834,1116,2,2024-07-29,2024-08-12,2024-08-17
4453,380,17,2022-04-29,2022-05-13,2022-05-03
3801,1734,1,2023-10-13,2023-10-27,2023-10-24
329,2086,11,2020-12-08,2020-12-22,2020-12-16
7715,2755,29,2022-03-15,2022-04-05,
2212,1210,17,2023-07-07,2023-07-21,
6623,1519,4,2023-10-29,2023-11-12,2023-11-13
5660,404,5,2024-01-01,2024-01-15,2024-01-12
590,2563,1,2020-08-06,2020-08-20,2020-08-18
5800,2732,8,2024-10-19,2024-11-02,2024-11-02
6642,2396,1,2022-08-01,2022-08-22,2022-08-25
2407,1684,1,2024-05-07,2024-05-21,2024-05-28
6111,2619,2,2024-12-09,2024-12-23,2025-01-05
3695,2190,1,2020-11-18,2020-12-02,2020-11-20
6554,270,1,2024-04-26,2024-05-10,2024-04-29
1996,146,5,2024-12-26,2025-01-09,
8042,1152,1,2023-12-19,2024-01-02,2024-01-03
7007,2217,1,2021-03-16,2021-04-06,2021-03-24
7866,2092,4,2023-12-26,2024-01-09,2023-12-31
2199,378,15,2020-08-31,2020-09-14,2020-09-05
2857,40,1,2024-01-27,2024-02-10,2024-02-15
800,103,156,2023-11-05,2023-11-19,2023-11-15
9304,2072,9,2024-09-17,2024-10-01,2024-11-08
9056,1632,9,2024-07-22,2024-08-05,2024-07-29
1565,2377,2,2024-07-16,2024-07-30,2024-07-21
2799,1346,7,2024-08-14,2024-08-28,2024-09-01
7245,907,2,2024-05-01,2024-05-15,2024-05-08
1471,2086,2,2021-03-22,2021-04-05,2021-03-27
3228,1846,1,2021-09-21,2021-10-12,2021-09-25
7374,1801,1,2022-03-26,2022-04-09,2022-04-03
5804,1616,4,2023-10-26,2023-11-09,2023-12-24
262,1781,6,2020-11-20,2020-12-04,2020-11-30
164,1295,3,2022-05-08,2022-05-22,2022-05-20
6310,302,6,2024-11-30,2024-12-14,2024-12-11
1411,1882,4,2023-07-03,2023-07-24,2023-07-09
4957,2520,1,2024-05-08,2024-05-02,2024-05-15
728,862,44,2024-02-09,2024-02-23,2024-02-26
8096,113,1,2023-05-19,2023-06-02,2023-05-26
6040,403,2,2023-12-17,2023-12-31,2024-01-05
1223,1660,2,2023-01-20,2023-02-03,2023-02-01
6749,356,2,2024-11-07,2024-11-28,2024-11-12
7026,979,14,2021-05-09,2021-05-23,2021-05-12
8593,1835,1,2023-08-02,2023-08-16,2023-08-10
6137,881,1,2022-05-18,2022-06-01,2022-05-23
8281,2240,4,2024-07-26,2024-08-09,2024-07-30
2767,1695,1,2021-05-11,2021-05-25,2021-05-22
6963,2786,13,2023-05-18,2023-06-08,
2499,1865,27,2024-06-06,2024-06-20,2024-06-22
6222,2247,3,2024-05-12,2024-05-26,2024-05-20
8337,2023,5,2023-09-25,2023-10-09,2023-10-09
9593,336,6,2023-05-28,2023-06-11,2023-06-07
5488,260,5,2021-08-09,2021-08-23,2021-08-29
4690,2086,1,2021-06-18,2021-07-02,2021-07-08
4542,2152,1,2023-03-25,2023-04-08,2023-03-27
785,1387,30,2023-07-06,2023-07-20,2023-07-11
8445,107,3,2022-06-24,2022-07-08,2022-07-02
8165,671,39,2024-03-28,2024-04-11,2024-04-18
4980,873,4,2022-06-13,2022-06-27,2022-06-28
7132,205,2,2024-07-28,2024-08-11,2024-07-31
1353,276,1,2023-10-04,2023-10-18,2023-10-17
1431,2379,8,2024-08-27,2024-09-10,2024-09-11
6690,1161,1,2024-09-06,2024-09-27,2024-10-04
7604,2610,1,2021-09-21,2021-10-05,2021-10-09
9381,363,1,2022-04-19,2022-05-03,2022-04-20
4727,572,9,2023-08-23,2023-09-06,2023-08-31
1439,2351,3,2022-10-28,2022-11-11,2022-11-01
6810,1991,1,2021-11-09,2021-11-23,2021-11-30
4395,24,1,2024-09-01,2024-08-31,2024-09-20
5387,2344,7,2024-01-25,2024-02-08,2024-02-11
7784,369,2,2024-07-21,2024-08-04,2024-07-31
6328,2436,12,2024-06-24,2024-07-08,2024-07-11
1810,168,3,2020-09-05,2020-09-26,2020-09-12
8832,50,1,2024-11-18,2024-12-09,2024-11-28
8389,1760,1,2020-11-05,2020-11-19,
7577,400,24,2024-05-24,2024-06-07,2024-06-06
